n,ngram,support,errors,error_rate
3,ila,52,24,0.46153846153846156
3,pad,52,30,0.5769230769230769
3,alo,52,33,0.6346153846153846
3,rma,51,27,0.5294117647058824
3,oot,51,27,0.5294117647058824
3,vya,51,24,0.47058823529411764
3,rva,51,37,0.7254901960784313
3,nge,51,34,0.6666666666666666
3,mad,51,29,0.5686274509803921
3,liy,51,39,0.7647058823529411
3,jaa,51,22,0.43137254901960786
3,rav,51,26,0.5098039215686274
3,vis,51,22,0.43137254901960786
3,nti,51,28,0.5490196078431373
3,hna,51,25,0.49019607843137253
3,bal,51,30,0.5882352941176471
3,wan,50,35,0.7
3,wal,50,29,0.58
3,tio,50,25,0.5
3,lak,50,27,0.54
3,isa,49,29,0.5918367346938775
3,aav,49,20,0.40816326530612246
3,the,49,37,0.7551020408163265
3,air,49,27,0.5510204081632653
3,ich,49,29,0.5918367346938775
3,nar,49,24,0.4897959183673469
3,aao,48,16,0.3333333333333333
3,aee,48,26,0.5416666666666666
3,hha,48,25,0.5208333333333334
3,ndr,48,33,0.6875
3,ipa,48,26,0.5416666666666666
3,rsh,48,23,0.4791666666666667
3,kta,48,24,0.5
3,tta,48,28,0.5833333333333334
3,eda,47,36,0.7659574468085106
3,roo,47,29,0.6170212765957447
3,anj,47,24,0.5106382978723404
3,ren,47,31,0.6595744680851063
3,dal,47,35,0.7446808510638298
3,gra,47,27,0.574468085106383
3,all,47,32,0.6808510638297872
3,ikh,47,28,0.5957446808510638
3,dab,46,40,0.8695652173913043
3,hwa,46,22,0.4782608695652174
3,tak,46,26,0.5652173913043478
3,idh,46,18,0.391304347826087
3,jha,46,29,0.6304347826086957
3,ako,46,17,0.3695652173913043
3,aab,46,18,0.391304347826087
3,aag,46,18,0.391304347826087
3,nsh,46,21,0.45652173913043476
3,apu,45,28,0.6222222222222222
3,rab,45,25,0.5555555555555556
3,tik,45,21,0.4666666666666667
3,end,45,27,0.6
3,ina,44,24,0.5454545454545454
3,shw,44,20,0.45454545454545453
3,vid,44,18,0.4090909090909091
3,aap,44,13,0.29545454545454547
3,eva,44,17,0.38636363636363635
3,lle,44,31,0.7045454545454546
3,siy,43,19,0.4418604651162791
3,vad,43,29,0.6744186046511628
3,any,43,29,0.6744186046511628
3,uma,43,16,0.37209302325581395
3,ngh,43,22,0.5116279069767442
3,lon,43,26,0.6046511627906976
3,rwa,42,23,0.5476190476190477
3,rik,42,26,0.6190476190476191
3,eng,42,26,0.6190476190476191
3,yam,42,29,0.6904761904761905
3,oon,42,28,0.6666666666666666
3,che,42,26,0.6190476190476191
3,ine,42,34,0.8095238095238095
3,nsa,41,26,0.6341463414634146
3,gal,41,28,0.6829268292682927
3,igy,41,8,0.1951219512195122
3,vat,41,26,0.6341463414634146
3,ood,41,20,0.4878048780487805
3,mal,41,28,0.6829268292682927
3,poo,41,21,0.5121951219512195
3,ste,41,25,0.6097560975609756
3,ahi,41,21,0.5121951219512195
3,aur,41,25,0.6097560975609756
3,ela,41,26,0.6341463414634146
3,eed,40,31,0.775
3,tal,40,26,0.65
3,yoo,40,35,0.875
3,aah,40,21,0.525
3,und,40,26,0.65
3,ola,40,16,0.4
3,bhu,40,24,0.6
3,aun,39,28,0.717948717948718
3,kra,39,20,0.5128205128205128
3,arg,39,21,0.5384615384615384
3,hun,39,26,0.6666666666666666
3,men,39,23,0.5897435897435898
3,pal,39,23,0.5897435897435898
3,udh,38,21,0.5526315789473685
3,ail,38,21,0.5526315789473685
3,eey,38,20,0.5263157894736842
3,add,38,27,0.7105263157894737
3,eer,38,18,0.47368421052631576
3,mon,38,26,0.6842105263157895
3,des,38,9,0.23684210526315788
3,pro,38,23,0.6052631578947368
3,ewa,38,21,0.5526315789473685
3,odh,37,17,0.4594594594594595
3,yad,37,25,0.6756756756756757
3,dhy,37,24,0.6486486486486487
3,est,37,15,0.40540540540540543
3,val,37,27,0.7297297297297297
3,ile,37,20,0.5405405405405406
3,una,37,21,0.5675675675675675
3,ark,37,18,0.4864864864864865
3,sho,37,21,0.5675675675675675
3,dhe,36,24,0.6666666666666666
3,yav,36,13,0.3611111111111111
3,lee,36,19,0.5277777777777778
3,was,36,18,0.5
3,eet,36,17,0.4722222222222222
3,edi,36,17,0.4722222222222222
3,ora,36,23,0.6388888888888888
3,khe,36,20,0.5555555555555556
3,lla,36,11,0.3055555555555556
3,rna,36,20,0.5555555555555556
3,bho,36,5,0.1388888888888889
3,ens,35,27,0.7714285714285715
3,uth,35,18,0.5142857142857142
3,gad,35,23,0.6571428571428571
3,ore,35,25,0.7142857142857143
3,eek,35,17,0.4857142857142857
3,ees,35,30,0.8571428571428571
3,sva,35,19,0.5428571428571428
3,upa,35,21,0.6
3,nde,35,27,0.7714285714285715
3,hay,35,21,0.6
3,sti,35,23,0.6571428571428571
3,ene,35,21,0.6
3,ein,35,17,0.4857142857142857
3,ait,34,21,0.6176470588235294
3,ndi,34,19,0.5588235294117647
3,rda,34,24,0.7058823529411765
3,rap,34,21,0.6176470588235294
3,khy,34,14,0.4117647058823529
3,mas,34,23,0.6764705882352942
3,ool,34,10,0.29411764705882354
3,hta,34,26,0.7647058823529411
3,nam,34,19,0.5588235294117647
3,wat,34,20,0.5882352941176471
3,ver,34,23,0.6764705882352942
3,hor,34,22,0.6470588235294118
3,gat,34,16,0.47058823529411764
3,don,34,24,0.7058823529411765
3,rai,34,25,0.7352941176470589
3,amb,34,21,0.6176470588235294
3,akt,34,12,0.35294117647058826
3,nav,33,14,0.42424242424242425
3,nya,33,25,0.7575757575757576
3,hab,33,19,0.5757575757575758
3,bra,33,24,0.7272727272727273
3,jar,33,22,0.6666666666666666
3,aji,33,12,0.36363636363636365
3,ais,33,24,0.7272727272727273
3,sur,33,26,0.7878787878787878
3,amp,33,25,0.7575757575757576
3,ont,33,24,0.7272727272727273
3,con,33,22,0.6666666666666666
3,sal,33,25,0.7575757575757576
3,cho,32,19,0.59375
3,arw,32,15,0.46875
3,haw,32,16,0.5
3,abl,32,30,0.9375
3,urv,32,23,0.71875
3,rem,32,13,0.40625
3,ori,32,26,0.8125
3,uti,32,16,0.5
3,vai,32,14,0.4375
3,tat,32,16,0.5
3,ann,32,20,0.625
3,ide,32,18,0.5625
3,kri,32,13,0.40625
3,uch,32,22,0.6875
3,ins,32,26,0.8125
3,rti,32,16,0.5
3,ric,32,14,0.4375
3,ida,32,26,0.8125
3,nth,32,21,0.65625
3,ith,32,16,0.5
3,tho,32,24,0.75
3,vil,32,27,0.84375
3,her,32,22,0.6875
3,mai,31,21,0.6774193548387096
3,ukt,31,18,0.5806451612903226
3,mit,31,12,0.3870967741935484
3,pre,31,14,0.45161290322580644
3,ami,31,18,0.5806451612903226
3,eta,31,17,0.5483870967741935
3,uri,31,21,0.6774193548387096
3,ame,31,17,0.5483870967741935
3,rag,31,17,0.5483870967741935
3,hil,31,20,0.6451612903225806
3,pah,31,15,0.4838709677419355
3,ond,31,20,0.6451612903225806
3,khi,31,11,0.3548387096774194
3,oli,31,17,0.5483870967741935
3,arh,31,21,0.6774193548387096
3,ell,31,12,0.3870967741935484
3,sat,30,14,0.4666666666666667
3,ini,30,13,0.43333333333333335
3,nis,30,15,0.5
3,res,30,17,0.5666666666666667
3,dhu,30,17,0.5666666666666667
3,ele,30,16,0.5333333333333333
3,tis,30,15,0.5
3,och,30,13,0.43333333333333335
3,uni,30,15,0.5
3,mac,30,22,0.7333333333333333
3,shu,30,13,0.43333333333333335
3,het,30,18,0.6
3,sah,30,21,0.7
3,eli,30,12,0.4
3,uja,30,20,0.6666666666666666
3,eka,30,16,0.5333333333333333
3,aru,30,22,0.7333333333333333
3,nte,30,20,0.6666666666666666
3,les,30,18,0.6
3,hur,30,15,0.5
3,pak,30,14,0.4666666666666667
3,hah,30,23,0.7666666666666667
3,nit,29,13,0.4482758620689655
3,etr,29,16,0.5517241379310345
3,tor,29,19,0.6551724137931034
3,ect,29,11,0.3793103448275862
3,ote,29,18,0.6206896551724138
3,ave,29,16,0.5517241379310345
3,ech,29,17,0.5862068965517241
3,shv,29,18,0.6206896551724138
3,alt,29,19,0.6551724137931034
3,eel,29,14,0.4827586206896552
3,hag,29,18,0.6206896551724138
3,anv,29,16,0.5517241379310345
3,hae,29,14,0.4827586206896552
3,hap,29,16,0.5517241379310345
3,shn,29,8,0.27586206896551724
3,hen,29,16,0.5517241379310345
3,lar,29,15,0.5172413793103449
3,eks,28,17,0.6071428571428571
3,iwa,28,14,0.5
3,see,28,20,0.7142857142857143
3,mak,28,10,0.35714285714285715
3,tma,28,5,0.17857142857142858
3,eba,28,19,0.6785714285714286
3,das,28,13,0.4642857142857143
3,raw,28,16,0.5714285714285714
3,aki,28,19,0.6785714285714286
3,tti,28,18,0.6428571428571429
3,ros,28,17,0.6071428571428571
3,dam,28,21,0.75
3,oni,28,15,0.5357142857142857
3,ten,27,19,0.7037037037037037
3,lad,27,16,0.5925925925925926
3,riv,27,12,0.4444444444444444
3,bly,27,27,1.0
3,hri,27,13,0.48148148148148145
3,tya,27,11,0.4074074074074074
3,kas,27,12,0.4444444444444444
3,lai,27,14,0.5185185185185185
3,ibh,27,12,0.4444444444444444
3,bhr,27,16,0.5925925925925926
3,chu,27,18,0.6666666666666666
3,hka,27,14,0.5185185185185185
3,wad,27,25,0.9259259259259259
3,den,27,14,0.5185185185185185
3,hva,27,17,0.6296296296296297
3,itt,27,19,0.7037037037037037
3,int,27,21,0.7777777777777778
3,kad,27,15,0.5555555555555556
3,yen,27,17,0.6296296296296297
3,sid,27,25,0.9259259259259259
3,sap,27,14,0.5185185185185185
3,ive,27,14,0.5185185185185185
3,arv,27,14,0.5185185185185185
3,rga,27,19,0.7037037037037037
3,ayo,27,13,0.48148148148148145
3,eri,27,12,0.4444444444444444
3,dik,27,15,0.5555555555555556
3,tah,26,15,0.5769230769230769
3,gee,26,13,0.5
3,bhi,26,10,0.38461538461538464
3,usa,26,11,0.4230769230769231
3,amu,26,12,0.46153846153846156
3,age,26,20,0.7692307692307693
3,uta,26,18,0.6923076923076923
3,las,26,15,0.5769230769230769
3,dat,26,24,0.9230769230769231
3,iba,26,19,0.7307692307692307
3,bag,26,12,0.46153846153846156
3,per,26,16,0.6153846153846154
3,atk,26,15,0.5769230769230769
3,osh,26,5,0.19230769230769232
3,rut,26,11,0.4230769230769231
3,ott,26,17,0.6538461538461539
3,jal,26,12,0.46153846153846156
3,ato,26,16,0.6153846153846154
3,ake,26,14,0.5384615384615384
3,amo,26,13,0.5
3,kam,26,20,0.7692307692307693
3,rac,26,19,0.7307692307692307
3,mer,26,21,0.8076923076923077
3,vig,25,5,0.2
3,uba,25,16,0.64
3,ubh,25,4,0.16
3,ili,25,17,0.68
3,atm,25,5,0.2
3,mau,25,13,0.52
3,nna,25,13,0.52
3,yar,25,11,0.44
3,apo,25,11,0.44
3,agi,25,14,0.56
3,oma,25,17,0.68
3,sab,25,15,0.6
3,mee,25,15,0.6
3,ayi,25,20,0.8
3,akr,25,9,0.36
3,ber,25,17,0.68
3,din,25,10,0.4
3,rop,25,11,0.44
3,aul,25,12,0.48
3,dho,25,17,0.68
3,ado,25,15,0.6
3,lam,25,17,0.68
3,utt,25,12,0.48
3,rus,25,18,0.72
3,hir,25,17,0.68
3,hul,25,15,0.6
3,gir,25,12,0.48
3,ero,25,16,0.64
3,nce,25,14,0.56
3,hla,25,12,0.48
3,lap,24,18,0.75
3,ema,24,10,0.4166666666666667
3,iri,24,15,0.625
3,pee,24,18,0.75
3,ahe,24,12,0.5
3,day,24,15,0.625
3,aje,24,15,0.625
3,nes,24,16,0.6666666666666666
3,doo,24,14,0.5833333333333334
3,uga,24,14,0.5833333333333334
3,bud,24,12,0.5
3,ahu,24,16,0.6666666666666666
3,ral,24,22,0.9166666666666666
3,uro,24,13,0.5416666666666666
3,hel,24,11,0.4583333333333333
3,far,24,13,0.5416666666666666
3,nak,24,14,0.5833333333333334
3,rod,23,10,0.43478260869565216
3,nap,23,16,0.6956521739130435
3,nas,23,14,0.6086956521739131
3,yal,23,15,0.6521739130434783
3,rmi,23,17,0.7391304347826086
3,udd,23,8,0.34782608695652173
3,arr,23,17,0.7391304347826086
3,emi,23,11,0.4782608695652174
3,rch,23,14,0.6086956521739131
3,iks,23,10,0.43478260869565216
3,tib,23,13,0.5652173913043478
3,aik,23,18,0.782608695652174
3,ase,23,13,0.5652173913043478
3,dis,23,16,0.6956521739130435
3,eti,23,11,0.4782608695652174
3,ure,23,15,0.6521739130434783
3,lag,23,14,0.6086956521739131
3,der,23,14,0.6086956521739131
3,tsa,23,11,0.4782608695652174
3,oha,23,11,0.4782608695652174
3,tam,23,13,0.5652173913043478
3,tes,23,12,0.5217391304347826
3,ope,23,16,0.6956521739130435
3,ray,23,14,0.6086956521739131
3,ner,23,17,0.7391304347826086
3,lab,23,12,0.5217391304347826
3,jya,22,15,0.6818181818181818
3,hum,22,14,0.6363636363636364
3,aud,22,16,0.7272727272727273
3,aiy,22,14,0.6363636363636364
3,tao,22,8,0.36363636363636365
3,hma,22,13,0.5909090909090909
3,hud,22,14,0.6363636363636364
3,bah,22,13,0.5909090909090909
3,arp,22,12,0.5454545454545454
3,nsi,22,13,0.5909090909090909
3,lay,22,13,0.5909090909090909
3,ikt,22,14,0.6363636363636364
3,unc,22,15,0.6818181818181818
3,lal,22,14,0.6363636363636364
3,jam,22,9,0.4090909090909091
3,nad,22,14,0.6363636363636364
3,ity,22,12,0.5454545454545454
3,yap,22,7,0.3181818181818182
3,hot,22,13,0.5909090909090909
3,oto,22,13,0.5909090909090909
3,nto,22,12,0.5454545454545454
3,bur,22,14,0.6363636363636364
3,ass,22,18,0.8181818181818182
3,ite,22,18,0.8181818181818182
3,dev,22,7,0.3181818181818182
3,lta,22,13,0.5909090909090909
3,ler,22,11,0.5
3,ong,22,17,0.7727272727272727
3,rin,22,16,0.7272727272727273
3,tap,22,12,0.5454545454545454
3,pla,22,11,0.5
3,lah,22,14,0.6363636363636364
3,agr,22,17,0.7727272727272727
3,yuk,21,13,0.6190476190476191
3,kti,21,13,0.6190476190476191
3,iro,21,9,0.42857142857142855
3,sai,21,10,0.47619047619047616
3,avy,21,9,0.42857142857142855
3,rot,21,7,0.3333333333333333
3,htr,21,8,0.38095238095238093
3,orn,21,8,0.38095238095238093
3,urn,21,10,0.47619047619047616
3,hre,21,9,0.42857142857142855
3,shk,21,11,0.5238095238095238
3,haj,21,7,0.3333333333333333
3,oda,21,14,0.6666666666666666
3,ere,21,10,0.47619047619047616
3,arj,21,16,0.7619047619047619
3,avr,21,10,0.47619047619047616
3,pit,21,12,0.5714285714285714
3,mul,21,16,0.7619047619047619
3,hut,21,13,0.6190476190476191
3,atn,21,12,0.5714285714285714
3,gho,21,9,0.42857142857142855
3,agh,21,12,0.5714285714285714
3,sim,21,13,0.6190476190476191
3,lit,21,14,0.6666666666666666
3,hhu,21,7,0.3333333333333333
3,itr,20,8,0.4
3,nir,20,8,0.4
3,vir,20,10,0.5
3,nal,20,15,0.75
3,nja,20,14,0.7
3,nva,20,11,0.55
3,aac,20,11,0.55
3,len,20,13,0.65
3,kak,20,13,0.65
3,ete,20,13,0.65
3,soo,20,9,0.45
3,aaw,20,8,0.4
3,nin,20,13,0.65
3,eni,20,13,0.65
3,rne,20,10,0.5
3,sun,20,12,0.6
3,bat,20,15,0.75
3,alm,20,17,0.85
3,red,20,10,0.5
3,ons,20,11,0.55
3,pun,20,10,0.5
3,oka,20,11,0.55
3,idd,20,15,0.75
3,aeg,20,4,0.2
3,ica,20,14,0.7
3,hth,20,12,0.6
3,pri,20,12,0.6
3,tip,20,13,0.65
3,sto,20,14,0.7
3,tna,20,14,0.7
3,cti,20,7,0.35
3,esa,20,13,0.65
3,eep,20,8,0.4
3,alp,20,6,0.3
3,oja,20,8,0.4
3,tte,20,16,0.8
3,ger,20,14,0.7
3,urg,20,12,0.6
3,ley,20,15,0.75
3,rol,19,11,0.5789473684210527
3,olo,19,14,0.7368421052631579
3,ogi,19,16,0.8421052631578947
3,adr,19,11,0.5789473684210527
3,kur,19,13,0.6842105263157895
3,eem,19,8,0.42105263157894735
3,arc,19,13,0.6842105263157895
3,eyo,19,12,0.631578947368421
3,hid,19,12,0.631578947368421
3,ahm,19,9,0.47368421052631576
3,dya,19,12,0.631578947368421
3,ung,19,12,0.631578947368421
3,kka,19,11,0.5789473684210527
3,pen,19,10,0.5263157894736842
3,nah,19,11,0.5789473684210527
3,khu,19,10,0.5263157894736842
3,ort,19,5,0.2631578947368421
3,thy,19,10,0.5263157894736842
3,afa,19,13,0.6842105263157895
3,nwa,19,8,0.42105263157894735
3,tas,19,16,0.8421052631578947
3,rka,19,9,0.47368421052631576
3,kee,19,9,0.47368421052631576
3,gin,19,13,0.6842105263157895
3,miy,19,8,0.42105263157894735
3,ekh,19,10,0.5263157894736842
3,sir,19,13,0.6842105263157895
3,pho,19,13,0.6842105263157895
3,oos,19,11,0.5789473684210527
3,oop,19,11,0.5789473684210527
3,yog,19,14,0.7368421052631579
3,him,19,8,0.42105263157894735
3,uka,19,9,0.47368421052631576
3,abo,19,14,0.7368421052631579
3,ona,19,12,0.631578947368421
3,iha,19,9,0.47368421052631576
3,sak,19,7,0.3684210526315789
3,lli,19,11,0.5789473684210527
3,lis,19,12,0.631578947368421
3,eat,19,17,0.8947368421052632
3,dwa,18,13,0.7222222222222222
3,hiv,18,9,0.5
3,vin,18,11,0.6111111111111112
3,aty,18,9,0.5
3,jay,18,12,0.6666666666666666
3,set,18,11,0.6111111111111112
3,ota,18,8,0.4444444444444444
3,akk,18,11,0.6111111111111112
3,nic,18,12,0.6666666666666666
3,bai,18,10,0.5555555555555556
3,ria,18,9,0.5
3,ngi,18,10,0.5555555555555556
3,moo,18,5,0.2777777777777778
3,ket,18,9,0.5
3,pas,18,10,0.5555555555555556
3,fal,18,14,0.7777777777777778
3,ija,18,11,0.6111111111111112
3,lyo,18,18,1.0
3,bil,18,10,0.5555555555555556
3,hch,18,10,0.5555555555555556
3,med,18,16,0.8888888888888888
3,tir,18,8,0.4444444444444444
3,tka,18,10,0.5555555555555556
3,ult,18,16,0.8888888888888888
3,ose,18,11,0.6111111111111112
3,hip,18,3,0.16666666666666666
3,gen,18,14,0.7777777777777778
3,hed,18,10,0.5555555555555556
3,ian,18,13,0.7222222222222222
3,oro,18,10,0.5555555555555556
3,hol,18,7,0.3888888888888889
3,tth,18,17,0.9444444444444444
3,aig,18,8,0.4444444444444444
3,ert,18,13,0.7222222222222222
3,jen,18,8,0.4444444444444444
3,ick,18,3,0.16666666666666666
3,bel,18,9,0.5
3,ett,18,13,0.7222222222222222
3,log,17,10,0.5882352941176471
3,min,17,8,0.47058823529411764
3,sad,17,12,0.7058823529411765
3,nma,17,7,0.4117647058823529
3,iki,17,7,0.4117647058823529
3,gon,17,9,0.5294117647058824
3,ves,17,9,0.5294117647058824
3,hou,17,12,0.7058823529411765
3,bee,17,6,0.35294117647058826
3,oun,17,9,0.5294117647058824
3,eeb,17,11,0.6470588235294118
3,shy,17,5,0.29411764705882354
3,guj,17,9,0.5294117647058824
3,his,17,8,0.47058823529411764
3,nso,17,15,0.8823529411764706
3,von,17,6,0.35294117647058826
3,rdh,17,10,0.5882352941176471
3,jin,17,11,0.6470588235294118
3,pol,17,11,0.6470588235294118
3,mpa,17,17,1.0
3,apr,17,11,0.6470588235294118
3,ats,17,13,0.7647058823529411
3,dak,17,11,0.6470588235294118
3,sen,17,13,0.7647058823529411
3,say,17,10,0.5882352941176471
3,run,17,9,0.5294117647058824
3,tur,17,13,0.7647058823529411
3,ndo,17,11,0.6470588235294118
3,hhe,17,9,0.5294117647058824
3,oke,17,10,0.5882352941176471
3,may,17,9,0.5294117647058824
3,new,17,6,0.35294117647058826
3,bri,17,11,0.6470588235294118
3,jag,17,11,0.6470588235294118
3,tav,17,11,0.6470588235294118
3,ven,17,11,0.6470588235294118
3,put,17,10,0.5882352941176471
3,nsk,17,3,0.17647058823529413
3,mor,17,11,0.6470588235294118
3,nse,16,14,0.875
3,ook,16,10,0.625
3,dur,16,13,0.8125
3,dit,16,13,0.8125
3,anm,16,6,0.375
3,yas,16,8,0.5
3,gai,16,12,0.75
3,vee,16,8,0.5
3,mun,16,6,0.375
3,dau,16,8,0.5
3,dus,16,12,0.75
3,ghu,16,10,0.625
3,ier,16,11,0.6875
3,wee,16,8,0.5
3,ago,16,9,0.5625
3,jat,16,11,0.6875
3,cal,16,12,0.75
3,gre,16,7,0.4375
3,ena,16,9,0.5625
3,nji,16,7,0.4375
3,spe,16,11,0.6875
3,tic,16,12,0.75
3,enc,16,11,0.6875
3,cla,16,11,0.6875
3,nip,16,12,0.75
3,atu,16,11,0.6875
3,sav,16,8,0.5
3,mba,16,13,0.8125
3,ved,16,6,0.375
3,egi,16,6,0.375
3,unt,16,11,0.6875
3,hes,16,5,0.3125
3,nau,16,13,0.8125
3,kin,16,12,0.75
3,ald,16,9,0.5625
3,wis,15,5,0.3333333333333333
3,ink,15,7,0.4666666666666667
3,ayu,15,8,0.5333333333333333
3,nyo,15,10,0.6666666666666666
3,mis,15,9,0.6
3,lec,15,4,0.26666666666666666
3,ctr,15,3,0.2
3,lau,15,13,0.8666666666666667
3,aid,15,14,0.9333333333333333
3,rar,15,11,0.7333333333333333
3,une,15,10,0.6666666666666666
3,bro,15,9,0.6
3,eya,15,5,0.3333333333333333
3,nne,15,10,0.6666666666666666
3,aho,15,9,0.6
3,nev,15,7,0.4666666666666667
3,nae,15,5,0.3333333333333333
3,vik,15,6,0.4
3,aza,15,15,1.0
3,eev,15,3,0.2
3,dad,15,10,0.6666666666666666
3,ust,15,10,0.6666666666666666
3,anp,15,10,0.6666666666666666
3,tad,15,11,0.7333333333333333
3,mur,15,11,0.7333333333333333
3,eme,15,10,0.6666666666666666
3,sev,15,6,0.4
3,irt,15,10,0.6666666666666666
3,lav,15,7,0.4666666666666667
3,lok,15,10,0.6666666666666666
3,kap,15,12,0.8
3,pai,15,12,0.8
3,tai,15,13,0.8666666666666667
3,let,15,10,0.6666666666666666
3,boo,15,11,0.7333333333333333
3,way,15,5,0.3333333333333333
3,nkh,15,6,0.4
3,ost,15,8,0.5333333333333333
3,fre,15,8,0.5333333333333333
3,apt,15,10,0.6666666666666666
3,ple,15,13,0.8666666666666667
3,opa,15,7,0.4666666666666667
3,evi,15,10,0.6666666666666666
3,eee,15,15,1.0
3,ape,15,9,0.6
3,iga,15,6,0.4
3,aso,15,6,0.4
3,fin,15,9,0.6
3,tla,15,10,0.6666666666666666
3,rob,15,13,0.8666666666666667
3,uha,15,4,0.26666666666666666
3,aus,15,9,0.6
3,lka,15,9,0.6
3,ipu,15,6,0.4
3,car,15,10,0.6666666666666666
3,ear,15,13,0.8666666666666667
3,enn,15,9,0.6
3,pac,15,11,0.7333333333333333
3,gis,14,9,0.6428571428571429
3,sis,14,9,0.6428571428571429
3,ule,14,7,0.5
3,gun,14,12,0.8571428571428571
3,dah,14,12,0.8571428571428571
3,aut,14,8,0.5714285714285714
3,nid,14,4,0.2857142857142857
3,hao,14,8,0.5714285714285714
3,jai,14,8,0.5714285714285714
3,ede,14,8,0.5714285714285714
3,anb,14,9,0.6428571428571429
3,koo,14,7,0.5
3,abu,14,11,0.7857142857142857
3,tol,14,9,0.6428571428571429
3,lti,14,11,0.7857142857142857
3,yoj,14,5,0.35714285714285715
3,huk,14,9,0.6428571428571429
3,tel,14,7,0.5
3,our,14,12,0.8571428571428571
3,rie,14,12,0.8571428571428571
3,kes,14,3,0.21428571428571427
3,anw,14,4,0.2857142857142857
3,svi,14,13,0.9285714285714286
3,nst,14,9,0.6428571428571429
3,one,14,11,0.7857142857142857
3,kah,14,10,0.7142857142857143
3,rou,14,10,0.7142857142857143
3,vri,14,7,0.5
3,tiv,14,5,0.35714285714285715
3,naj,14,7,0.5
3,nai,14,11,0.7857142857142857
3,rup,14,9,0.6428571428571429
3,moh,14,8,0.5714285714285714
3,gul,14,7,0.5
3,ise,14,11,0.7857142857142857
3,fai,14,9,0.6428571428571429
3,vak,14,6,0.42857142857142855
3,aph,14,12,0.8571428571428571
3,osa,14,6,0.42857142857142855
3,rte,14,7,0.5
3,ajo,14,6,0.42857142857142855
3,rom,14,6,0.42857142857142855
3,ker,14,6,0.42857142857142855
3,pta,14,9,0.6428571428571429
3,ock,14,12,0.8571428571428571
3,cke,14,8,0.5714285714285714
3,bor,14,10,0.7142857142857143
3,reg,14,10,0.7142857142857143
3,agy,14,4,0.2857142857142857
3,col,14,9,0.6428571428571429
3,mha,14,9,0.6428571428571429
3,rsa,14,4,0.2857142857142857
3,rib,14,9,0.6428571428571429
3,dil,14,8,0.5714285714285714
3,net,14,10,0.7142857142857143
3,mik,14,10,0.7142857142857143
3,ino,14,8,0.5714285714285714
3,yay,14,9,0.6428571428571429
3,jas,14,10,0.7142857142857143
3,dai,14,11,0.7857142857142857
3,hne,14,5,0.35714285714285715
3,ken,14,9,0.6428571428571429
3,dia,14,8,0.5714285714285714
3,als,14,8,0.5714285714285714
3,err,14,8,0.5714285714285714
3,ska,14,5,0.35714285714285715
3,rvi,14,10,0.7142857142857143
3,for,14,12,0.8571428571428571
3,arl,14,12,0.8571428571428571
3,wel,14,8,0.5714285714285714
3,ube,14,8,0.5714285714285714
3,ack,14,9,0.6428571428571429
3,vel,14,10,0.7142857142857143
3,oti,13,6,0.46153846153846156
3,use,13,12,0.9230769230769231
3,jad,13,12,0.9230769230769231
3,ajn,13,5,0.38461538461538464
3,amr,13,4,0.3076923076923077
3,rra,13,9,0.6923076923076923
3,met,13,5,0.38461538461538464
3,udi,13,11,0.8461538461538461
3,ord,13,12,0.9230769230769231
3,rig,13,5,0.38461538461538464
3,hij,13,5,0.38461538461538464
3,hhi,13,10,0.7692307692307693
3,bak,13,6,0.46153846153846156
3,usi,13,11,0.8461538461538461
3,ekt,13,11,0.8461538461538461
3,uto,13,11,0.8461538461538461
3,sub,13,9,0.6923076923076923
3,dda,13,11,0.8461538461538461
3,pin,13,9,0.6923076923076923
3,gay,13,10,0.7692307692307693
3,idy,13,6,0.46153846153846156
3,til,13,9,0.6923076923076923
3,nvi,13,8,0.6153846153846154
3,ies,13,10,0.7692307692307693
3,eve,13,8,0.6153846153846154
3,alk,13,8,0.6153846153846154
3,ddi,13,8,0.6153846153846154
3,amm,13,4,0.3076923076923077
3,kho,13,7,0.5384615384615384
3,chc,13,7,0.5384615384615384
3,tim,13,5,0.38461538461538464
3,uru,13,9,0.6923076923076923
3,npu,13,9,0.6923076923076923
3,ove,13,9,0.6923076923076923
3,hru,13,8,0.6153846153846154
3,kum,13,7,0.5384615384615384
3,bon,13,9,0.6923076923076923
3,eth,13,10,0.7692307692307693
3,ksa,13,9,0.6923076923076923
3,rau,13,8,0.6153846153846154
3,hok,13,7,0.5384615384615384
3,app,13,10,0.7692307692307693
3,shm,13,10,0.7692307692307693
3,kai,13,9,0.6923076923076923
3,act,13,11,0.8461538461538461
3,bre,13,10,0.7692307692307693
3,aim,13,8,0.6153846153846154
3,kay,13,6,0.46153846153846156
3,ull,13,4,0.3076923076923077
3,hup,13,7,0.5384615384615384
3,kab,13,8,0.6153846153846154
3,obi,13,10,0.7692307692307693
3,ngr,13,11,0.8461538461538461
3,alu,13,9,0.6923076923076923
3,ico,13,6,0.46153846153846156
3,ace,13,9,0.6923076923076923
3,cat,13,8,0.6153846153846154
3,anh,13,10,0.7692307692307693
3,rid,13,2,0.15384615384615385
3,iel,13,10,0.7692307692307693
3,okh,13,5,0.38461538461538464
3,baj,13,8,0.6153846153846154
3,arb,13,6,0.46153846153846156
3,aaz,13,10,0.7692307692307693
3,rri,13,11,0.8461538461538461
3,nha,13,9,0.6923076923076923
3,jun,13,9,0.6923076923076923
3,woo,13,4,0.3076923076923077
